easting,northing,line_id,magnetic_nt,gravity_mgal,height_m
455850.0,8642150.0,L078,18.280964,1.234275,977.390
455950.0,8642150.0,L078,19.391884,1.203828,974.845
456050.0,8642150.0,L078,20.317698,1.168785,972.548
456150.0,8642150.0,L078,21.020996,1.130322,970.502
456250.0,8642150.0,L078,21.470189,1.089638,968.706
456350.0,8642150.0,L078,21.644121,1.047909,967.159
456450.0,8642150.0,L078,21.536176,1.006257,965.857
456550.0,8642150.0,L078,21.157145,0.965719,964.797
456650.0,8642150.0,L078,20.536271,0.927216,963.970
456750.0,8642150.0,L078,19.720175,0.891542,963.372
456850.0,8642150.0,L078,18.769682,0.859347,962.992
456950.0,8642150.0,L078,17.754953,0.831133,962.824
457050.0,8642150.0,L078,16.749536,0.807256,962.856
457150.0,8642150.0,L078,15.824166,0.787930,963.079
457250.0,8642150.0,L078,15.041074,0.773242,963.482
457350.0,8642150.0,L078,14.449497,0.763161,964.053
457450.0,8642150.0,L078,14.082778,0.757560,964.782
457550.0,8642150.0,L078,13.957229,0.756230,965.655
457650.0,8642150.0,L078,14.072634,0.758902,966.661
457750.0,8642150.0,L078,14.414086,0.765261,967.785
457850.0,8642150.0,L078,14.954730,0.774963,969.014
457950.0,8642150.0,L078,15.658971,0.787652,970.335
458050.0,8642150.0,L078,16.485748,0.802972,971.731
458150.0,8642150.0,L078,17.391563,0.820574,973.189
458250.0,8642150.0,L078,18.333092,0.840127,974.694
458350.0,8642150.0,L078,19.269289,0.861324,976.229
458450.0,8642150.0,L078,20.162974,0.883885,977.778
458550.0,8642150.0,L078,20.981973,0.907557,979.326
458650.0,8642150.0,L078,21.699876,0.932118,980.856
458750.0,8642150.0,L078,22.296493,0.957376,982.353
458850.0,8642150.0,L078,22.758074,0.983166,983.800
458950.0,8642150.0,L078,23.077331,1.009348,985.183
459050.0,8642150.0,L078,23.253301,1.035807,986.486
459150.0,8642150.0,L078,23.291057,1.062448,987.696
459250.0,8642150.0,L078,23.201275,1.089195,988.798
459350.0,8642150.0,L078,22.999664,1.115988,989.781
459450.0,8642150.0,L078,22.706262,1.142779,990.633
459550.0,8642150.0,L078,22.344622,1.169533,991.344
450050.0,8641750.0,L082,-12.592787,-1.184070,953.822
450150.0,8641750.0,L082,-12.953389,-1.158493,956.085
450250.0,8641750.0,L082,-13.245190,-1.132839,958.634
450350.0,8641750.0,L082,-13.444340,-1.107102,961.459
450450.0,8641750.0,L082,-13.530345,-1.081273,964.544
450550.0,8641750.0,L082,-13.486809,-1.055348,967.871
450650.0,8641750.0,L082,-13.302023,-1.029319,971.422
450750.0,8641750.0,L082,-12.969386,-1.003179,975.174
450850.0,8641750.0,L082,-12.487635,-0.976920,979.101
450950.0,8641750.0,L082,-11.860882,-0.950537,983.179
451050.0,8641750.0,L082,-11.098461,-0.924020,987.377
451150.0,8641750.0,L082,-10.214585,-0.897361,991.667
451250.0,8641750.0,L082,-9.227837,-0.870550,996.016
451350.0,8641750.0,L082,-8.160501,-0.843576,1000.392
451450.0,8641750.0,L082,-7.037781,-0.816423,1004.760
451550.0,8641750.0,L082,-5.886908,-0.789073,1009.086
451650.0,8641750.0,L082,-4.736196,-0.761506,1013.337
451750.0,8641750.0,L082,-3.614053,-0.733692,1017.476
451850.0,8641750.0,L082,-2.547997,-0.705596,1021.470
451950.0,8641750.0,L082,-1.563707,-0.677177,1025.285
452050.0,8641750.0,L082,-0.684127,-0.648381,1028.888
452150.0,8641750.0,L082,0.071337,-0.619147,1032.250
452250.0,8641750.0,L082,0.687509,-0.589401,1035.341
452350.0,8641750.0,L082,1.153998,-0.559056,1038.133
452450.0,8641750.0,L082,1.465606,-0.528015,1040.603
452550.0,8641750.0,L082,1.622560,-0.496169,1042.728
452650.0,8641750.0,L082,1.630570,-0.463399,1044.491
452750.0,8641750.0,L082,1.500699,-0.429578,1045.875
452850.0,8641750.0,L082,1.249042,-0.394575,1046.869
452950.0,8641750.0,L082,0.896218,-0.358257,1047.464
453050.0,8641750.0,L082,0.466689,-0.320500,1047.656
453150.0,8641750.0,L082,-0.012080,-0.281189,1047.444
453250.0,8641750.0,L082,-0.510602,-0.240229,1046.830
453350.0,8641750.0,L082,-0.998438,-0.197551,1045.822
453450.0,8641750.0,L082,-1.445341,-0.153124,1044.429
453550.0,8641750.0,L082,-1.822403,-0.106959,1042.665
453650.0,8641750.0,L082,-2.103180,-0.059118,1040.549
453750.0,8641750.0,L082,-2.264725,-0.009721,1038.099
453850.0,8641750.0,L082,-2.288488,0.041047,1035.339
453950.0,8641750.0,L082,-2.161042,0.092938,1032.295
454050.0,8641750.0,L082,-1.874580,0.145635,1028.994
454150.0,8641750.0,L082,-1.427175,0.198761,1025.468
454250.0,8641750.0,L082,-0.822767,0.251878,1021.747
454350.0,8641750.0,L082,-0.070881,0.304502,1017.864
454450.0,8641750.0,L082,0.813910,0.356112,1013.852
454550.0,8641750.0,L082,1.812760,0.406164,1009.746
454650.0,8641750.0,L082,2.903504,0.454112,1005.579
454750.0,8641750.0,L082,4.061745,0.499424,1001.385
454850.0,8641750.0,L082,5.261980,0.541601,997.198
454950.0,8641750.0,L082,6.478696,0.580198,993.049
455050.0,8641750.0,L082,7.687337,0.614840,988.970
455150.0,8641750.0,L082,8.865066,0.645237,984.989
455250.0,8641750.0,L082,9.991263,0.671201,981.135
455350.0,8641750.0,L082,11.047739,0.692647,977.432
455450.0,8641750.0,L082,12.018680,0.709605,973.904
455550.0,8641750.0,L082,12.890405,0.722214,970.574
455650.0,8641750.0,L082,13.651031,0.730719,967.458
455750.0,8641750.0,L082,14.290214,0.735463,964.575
455850.0,8641750.0,L082,14.799083,0.736872,961.938
455950.0,8641750.0,L082,15.170495,0.735442,959.559
456050.0,8641750.0,L082,15.399650,0.731715,957.447
456150.0,8641750.0,L082,15.485043,0.726265,955.609
456250.0,8641750.0,L082,15.429610,0.719677,954.050
456350.0,8641750.0,L082,15.241875,0.712525,952.772
456450.0,8641750.0,L082,14.936843,0.705357,951.776
456550.0,8641750.0,L082,14.536402,0.698680,951.060
456650.0,8641750.0,L082,14.069034,0.692946,950.621
456750.0,8641750.0,L082,13.568773,0.688545,950.453
456850.0,8641750.0,L082,13.073417,0.685795,950.550
456950.0,8641750.0,L082,12.622178,0.684945,950.903
457050.0,8641750.0,L082,12.253019,0.686171,951.503
457150.0,8641750.0,L082,11.999983,0.689581,952.337
457250.0,8641750.0,L082,11.890816,0.695220,953.393
457350.0,8641750.0,L082,11.945149,0.703076,954.658
457450.0,8641750.0,L082,12.173375,0.713090,956.116
457550.0,8641750.0,L082,12.576305,0.725165,957.751
457650.0,8641750.0,L082,13.145532,0.739170,959.545
457750.0,8641750.0,L082,13.864411,0.754956,961.482
457850.0,8641750.0,L082,14.709468,0.772358,963.541
457950.0,8641750.0,L082,15.652069,0.791204,965.703
458050.0,8641750.0,L082,16.660189,0.811323,967.948
458150.0,8641750.0,L082,17.700145,0.832548,970.256
458250.0,8641750.0,L082,18.738204,0.854719,972.603
458350.0,8641750.0,L082,19.742005,0.877689,974.971
458450.0,8641750.0,L082,20.681789,0.901322,977.335
458550.0,8641750.0,L082,21.531402,0.925498,979.676
458650.0,8641750.0,L082,22.269112,0.950109,981.972
458750.0,8641750.0,L082,22.878216,0.975063,984.201
458850.0,8641750.0,L082,23.347470,1.000280,986.343
458950.0,8641750.0,L082,23.671322,1.025694,988.379
459050.0,8641750.0,L082,23.849976,1.051250,990.290
459150.0,8641750.0,L082,23.889261,1.076900,992.057
459250.0,8641750.0,L082,23.800327,1.102610,993.665
459350.0,8641750.0,L082,23.599175,1.128350,995.097
459450.0,8641750.0,L082,23.306016,1.154096,996.341
459550.0,8641750.0,L082,22.944501,1.179833,997.384
450050.0,8641350.0,L086,-11.993838,-1.186357,945.392
450150.0,8641350.0,L086,-12.354978,-1.161164,947.360
450250.0,8641350.0,L086,-12.647557,-1.135946,949.618
450350.0,8641350.0,L086,-12.847818,-1.110700,952.152
450450.0,8641350.0,L086,-12.935382,-1.085424,954.945
450550.0,8641350.0,L086,-12.894002,-1.060115,957.979
450650.0,8641350.0,L086,-12.712149,-1.034771,961.234
450750.0,8641350.0,L086,-12.383437,-1.009389,964.688
450850.0,8641350.0,L086,-11.906856,-0.983968,968.315
450950.0,8641350.0,L086,-11.286798,-0.958503,972.089
451050.0,8641350.0,L086,-10.532901,-0.932993,975.982
451150.0,8641350.0,L086,-9.659691,-0.907434,979.964
451250.0,8641350.0,L086,-8.686048,-0.881820,984.005
451350.0,8641350.0,L086,-7.634524,-0.856148,988.073
451450.0,8641350.0,L086,-6.530514,-0.830412,992.137
451550.0,8641350.0,L086,-5.401342,-0.804603,996.162
451650.0,8641350.0,L086,-4.275268,-0.778712,1000.118
451750.0,8641350.0,L086,-3.180468,-0.752728,1003.971
451850.0,8641350.0,L086,-2.144019,-0.726634,1007.689
451950.0,8641350.0,L086,-1.190918,-0.700413,1011.242
452050.0,8641350.0,L086,-0.343184,-0.674044,1014.599
452150.0,8641350.0,L086,0.380938,-0.647499,1017.733
452250.0,8641350.0,L086,0.967646,-0.620748,1020.616
452350.0,8641350.0,L086,1.408082,-0.593754,1023.224
452450.0,8641350.0,L086,1.698669,-0.566477,1025.534
452550.0,8641350.0,L086,1.841255,-0.538872,1027.527
452650.0,8641350.0,L086,1.843070,-0.510889,1029.186
452750.0,8641350.0,L086,1.716481,-0.482476,1030.495
452850.0,8641350.0,L086,1.478569,-0.453579,1031.445
452950.0,8641350.0,L086,1.150528,-0.424143,1032.027
453050.0,8641350.0,L086,0.756910,-0.394117,1032.237
453150.0,8641350.0,L086,0.324740,-0.363454,1032.072
453250.0,8641350.0,L086,-0.117471,-0.332114,1031.536
453350.0,8641350.0,L086,-0.540768,-0.300069,1030.633
453450.0,8641350.0,L086,-0.916830,-0.267306,1029.372
453550.0,8641350.0,L086,-1.219028,-0.233828,1027.765
453650.0,8641350.0,L086,-1.423421,-0.199662,1025.826
453750.0,8641350.0,L086,-1.509665,-0.164854,1023.573
453850.0,8641350.0,L086,-1.461782,-0.129478,1021.027
453950.0,8641350.0,L086,-1.268761,-0.093636,1018.209
454050.0,8641350.0,L086,-0.924968,-0.057455,1015.145
454150.0,8641350.0,L086,-0.430351,-0.021086,1011.863
454250.0,8641350.0,L086,0.209590,0.015293,1008.389
454350.0,8641350.0,L086,0.984042,0.051487,1004.754
454450.0,8641350.0,L086,1.877340,0.087286,1000.989
454550.0,8641350.0,L086,2.869612,0.122470,997.126
454650.0,8641350.0,L086,3.937599,0.156818,993.195
454750.0,8641350.0,L086,5.055591,0.190116,989.230
454850.0,8641350.0,L086,6.196449,0.222162,985.262
454950.0,8641350.0,L086,7.332656,0.252776,981.322
455050.0,8641350.0,L086,8.437336,0.281805,977.440
455150.0,8641350.0,L086,9.485212,0.309133,973.647
455250.0,8641350.0,L086,10.453432,0.334682,969.971
455350.0,8641350.0,L086,11.322248,0.358416,966.438
455450.0,8641350.0,L086,12.075531,0.380347,963.072
455550.0,8641350.0,L086,12.701118,0.400528,959.899
455650.0,8641350.0,L086,13.191007,0.419058,956.937
455750.0,8641350.0,L086,13.541447,0.436074,954.208
455850.0,8641350.0,L086,13.752936,0.451745,951.726
455950.0,8641350.0,L086,13.830187,0.466269,949.508
456050.0,8641350.0,L086,13.782052,0.479865,947.566
456150.0,8641350.0,L086,13.621428,0.492761,945.908
456250.0,8641350.0,L086,13.365107,0.505192,944.543
456350.0,8641350.0,L086,13.033527,0.517389,943.477
456450.0,8641350.0,L086,12.650382,0.529571,942.711
456550.0,8641350.0,L086,12.242029,0.541942,942.247
456650.0,8641350.0,L086,11.836674,0.554683,942.082
456750.0,8641350.0,L086,11.463331,0.567951,942.213
456850.0,8641350.0,L086,11.150594,0.581874,942.635
456950.0,8641350.0,L086,10.925300,0.596553,943.338
457050.0,8641350.0,L086,10.811173,0.612058,944.313
457150.0,8641350.0,L086,10.827571,0.628433,945.548
457250.0,8641350.0,L086,10.988440,0.645696,947.030
457350.0,8641350.0,L086,11.301559,0.663844,948.742
457450.0,8641350.0,L086,11.768138,0.682854,950.668
457550.0,8641350.0,L086,12.382782,0.702685,952.790
457650.0,8641350.0,L086,13.133810,0.723287,955.088
457750.0,8641350.0,L086,14.003883,0.744601,957.541
457850.0,8641350.0,L086,14.970882,0.766559,960.126
457950.0,8641350.0,L086,16.008964,0.789095,962.822
458050.0,8641350.0,L086,17.089725,0.812139,965.603
458150.0,8641350.0,L086,18.183414,0.835625,968.445
458250.0,8641350.0,L086,19.260139,0.859489,971.325
458350.0,8641350.0,L086,20.291020,0.883672,974.216
458450.0,8641350.0,L086,21.249269,0.908120,977.094
458550.0,8641350.0,L086,22.111146,0.932785,979.934
458650.0,8641350.0,L086,22.856789,0.957624,982.711
458750.0,8641350.0,L086,23.470896,0.982601,985.401
458850.0,8641350.0,L086,23.943222,1.007682,987.980
458950.0,8641350.0,L086,24.268916,1.032843,990.426
459050.0,8641350.0,L086,24.448644,1.058060,992.718
459150.0,8641350.0,L086,24.488541,1.083316,994.836
459250.0,8641350.0,L086,24.399947,1.108595,996.761
459350.0,8641350.0,L086,24.198979,1.133886,998.476
459450.0,8641350.0,L086,23.905917,1.159181,999.966
459550.0,8641350.0,L086,23.544453,1.184471,1001.217
450050.0,8640950.0,L090,-11.394237,-1.187159,941.191
450150.0,8640950.0,L090,-11.755581,-1.162102,942.915
450250.0,8640950.0,L090,-12.048456,-1.137037,944.919
450350.0,8640950.0,L090,-12.249139,-1.111964,947.189
450450.0,8640950.0,L090,-12.337297,-1.086881,949.709
450550.0,8640950.0,L090,-12.296737,-1.061789,952.462
450650.0,8640950.0,L090,-12.116001,-1.036687,955.426
450750.0,8640950.0,L090,-11.788787,-1.011573,958.580
450850.0,8640950.0,L090,-11.314180,-0.986447,961.900
450950.0,8640950.0,L090,-10.696682,-0.961309,965.360
451050.0,8640950.0,L090,-9.946050,-0.936156,968.934
451150.0,8640950.0,L090,-9.076930,-0.910988,972.592
451250.0,8640950.0,L090,-8.108325,-0.885805,976.308
451350.0,8640950.0,L090,-7.062892,-0.860603,980.049
451450.0,8640950.0,L090,-5.966110,-0.835380,983.788
451550.0,8640950.0,L090,-4.845350,-0.810136,987.492
451650.0,8640950.0,L090,-3.728864,-0.784865,991.133
451750.0,8640950.0,L090,-2.644757,-0.759564,994.679
451850.0,8640950.0,L090,-1.619955,-0.734229,998.102
451950.0,8640950.0,L090,-0.679218,-0.708852,1001.373
452050.0,8640950.0,L090,0.155764,-0.683427,1004.466
452150.0,8640950.0,L090,0.867167,-0.657945,1007.353
452250.0,8640950.0,L090,1.441687,-0.632395,1010.011
452350.0,8640950.0,L090,1.871030,-0.606766,1012.417
452450.0,8640950.0,L090,2.152218,-0.581043,1014.552
452550.0,8640950.0,L090,2.287705,-0.555212,1016.396
452650.0,8640950.0,L090,2.285292,-0.529256,1017.934
452750.0,8640950.0,L090,2.157847,-0.503158,1019.154
452850.0,8640950.0,L090,1.922841,-0.476899,1020.045
452950.0,8640950.0,L090,1.601711,-0.450462,1020.599
453050.0,8640950.0,L090,1.219079,-0.423830,1020.813
453150.0,8640950.0,L090,0.801852,-0.396987,1020.683
453250.0,8640950.0,L090,0.378227,-0.369919,1020.213
453350.0,8640950.0,L090,-0.023337,-0.342618,1019.406
453450.0,8640950.0,L090,-0.375181,-0.315079,1018.270
453550.0,8640950.0,L090,-0.651464,-0.287303,1016.814
453650.0,8640950.0,L090,-0.829122,-0.259298,1015.051
453750.0,8640950.0,L090,-0.888728,-0.231080,1012.997
453850.0,8640950.0,L090,-0.815212,-0.202675,1010.670
453950.0,8640950.0,L090,-0.598424,-0.174113,1008.089
454050.0,8640950.0,L090,-0.233509,-0.145439,1005.278
454150.0,8640950.0,L090,0.278916,-0.116701,1002.259
454250.0,8640950.0,L090,0.932790,-0.087959,999.059
454350.0,8640950.0,L090,1.716840,-0.059276,995.705
454450.0,8640950.0,L090,2.615017,-0.030722,992.224
454550.0,8640950.0,L090,3.607101,-0.002369,988.646
454650.0,8640950.0,L090,4.669472,0.025710,985.001
454750.0,8640950.0,L090,5.776002,0.053443,981.317
454850.0,8640950.0,L090,6.899039,0.080765,977.625
454950.0,8640950.0,L090,8.010434,0.107617,973.954
455050.0,8640950.0,L090,9.082592,0.133947,970.335
455150.0,8640950.0,L090,10.089472,0.159717,966.794
455250.0,8640950.0,L090,11.007530,0.184903,963.361
455350.0,8640950.0,L090,11.816539,0.209491,960.060
455450.0,8640950.0,L090,12.500291,0.233486,956.917
455550.0,8640950.0,L090,13.047128,0.256906,953.956
455650.0,8640950.0,L090,13.450310,0.279782,951.198
455750.0,8640950.0,L090,13.708214,0.302160,948.663
455850.0,8640950.0,L090,13.824359,0.324096,946.369
455950.0,8640950.0,L090,13.807271,0.345655,944.332
456050.0,8640950.0,L090,13.670191,0.366909,942.564
456150.0,8640950.0,L090,13.430644,0.387933,941.078
456250.0,8640950.0,L090,13.109873,0.408805,939.883
456350.0,8640950.0,L090,12.732144,0.429600,938.984
456450.0,8640950.0,L090,12.323940,0.450391,938.386
456550.0,8640950.0,L090,11.913057,0.471245,938.090
456650.0,8640950.0,L090,11.527610,0.492222,938.097
456750.0,8640950.0,L090,11.195005,0.513373,938.404
456850.0,8640950.0,L090,10.940884,0.534741,939.004
456950.0,8640950.0,L090,10.788109,0.556358,939.891
457050.0,8640950.0,L090,10.755836,0.578248,941.054
457150.0,8640950.0,L090,10.858711,0.600426,942.483
457250.0,8640950.0,L090,11.106248,0.622896,944.164
457350.0,8640950.0,L090,11.502426,0.645659,946.080
457450.0,8640950.0,L090,12.045505,0.668706,948.214
457550.0,8640950.0,L090,12.728099,0.692024,950.548
457650.0,8640950.0,L090,13.537476,0.715596,953.061
457750.0,8640950.0,L090,14.456075,0.739403,955.730
457850.0,8640950.0,L090,15.462212,0.763422,958.534
457950.0,8640950.0,L090,16.530939,0.787632,961.447
458050.0,8640950.0,L090,17.635014,0.812009,964.445
458150.0,8640950.0,L090,18.745949,0.836532,967.502
458250.0,8640950.0,L090,19.835083,0.861178,970.593
458350.0,8640950.0,L090,20.874657,0.885930,973.690
458450.0,8640950.0,L090,21.838832,0.910769,976.769
458550.0,8640950.0,L090,22.704644,0.935678,979.802
458650.0,8640950.0,L090,23.452834,0.960644,982.764
458750.0,8640950.0,L090,24.068546,0.985655,985.630
458850.0,8640950.0,L090,24.541859,1.010700,988.376
458950.0,8640950.0,L090,24.868143,1.035770,990.978
459050.0,8640950.0,L090,25.048217,1.060858,993.415
459150.0,8640950.0,L090,25.088310,1.085958,995.664
459250.0,8640950.0,L090,24.999825,1.111064,997.709
459350.0,8640950.0,L090,24.798916,1.136174,999.530
459450.0,8640950.0,L090,24.505886,1.161284,1001.112
459550.0,8640950.0,L090,24.144437,1.186392,1002.442
450050.0,8640550.0,L094,-10.794374,-1.187409,940.955
450150.0,8640550.0,L094,-11.155787,-1.162394,942.437
450250.0,8640550.0,L094,-11.448764,-1.137377,944.176
450350.0,8640550.0,L094,-11.649592,-1.112357,946.159
450450.0,8640550.0,L094,-11.737954,-1.087335,948.370
450550.0,8640550.0,L094,-11.697677,-1.062311,950.792
450650.0,8640550.0,L094,-11.517326,-1.037284,953.408
450750.0,8640550.0,L094,-11.190630,-1.012253,956.197
450850.0,8640550.0,L094,-10.716704,-0.987220,959.136
450950.0,8640550.0,L094,-10.100092,-0.962183,962.203
451050.0,8640550.0,L094,-9.350589,-0.937143,965.372
451150.0,8640550.0,L094,-8.482889,-0.912099,968.619
451250.0,8640550.0,L094,-7.516035,-0.887050,971.917
451350.0,8640550.0,L094,-6.472724,-0.861996,975.240
451450.0,8640550.0,L094,-5.378469,-0.836938,978.561
451550.0,8640550.0,L094,-4.260656,-0.811873,981.852
451650.0,8640550.0,L094,-3.147545,-0.786802,985.086
451750.0,8640550.0,L094,-2.067219,-0.761722,988.237
451850.0,8640550.0,L094,-1.046559,-0.736633,991.279
451950.0,8640550.0,L094,-0.110251,-0.711534,994.186
452050.0,8640550.0,L094,0.720120,-0.686422,996.934
452150.0,8640550.0,L094,1.426868,-0.661294,999.501
452250.0,8640550.0,L094,1.996851,-0.636148,1001.865
452350.0,8640550.0,L094,2.421962,-0.610981,1004.007
452450.0,8640550.0,L094,2.699424,-0.585790,1005.907
452550.0,8640550.0,L094,2.831894,-0.560569,1007.551
452650.0,8640550.0,L094,2.827369,-0.535315,1008.925
452750.0,8640550.0,L094,2.698890,-0.510023,1010.017
452850.0,8640550.0,L094,2.464066,-0.484688,1010.818
452950.0,8640550.0,L094,2.144429,-0.459305,1011.321
453050.0,8640550.0,L094,1.764636,-0.433870,1011.522
453150.0,8640550.0,L094,1.351570,-0.408378,1011.420
453250.0,8640550.0,L094,0.933343,-0.382826,1011.016
453350.0,8640550.0,L094,0.538264,-0.357212,1010.313
453450.0,8640550.0,L094,0.193791,-0.331534,1009.317
453550.0,8640550.0,L094,-0.074478,-0.305792,1008.037
453650.0,8640550.0,L094,-0.243754,-0.279989,1006.484
453750.0,8640550.0,L094,-0.294900,-0.254129,1004.671
453850.0,8640550.0,L094,-0.213135,-0.228219,1002.613
453950.0,8640550.0,L094,0.011419,-0.202267,1000.329
454050.0,8640550.0,L094,0.383366,-0.176285,997.837
454150.0,8640550.0,L094,0.901876,-0.150286,995.158
454250.0,8640550.0,L094,1.560708,-0.124286,992.315
454350.0,8640550.0,L094,2.348449,-0.098303,989.331
454450.0,8640550.0,L094,3.248932,-0.072355,986.232
454550.0,8640550.0,L094,4.241843,-0.046462,983.043
454650.0,8640550.0,L094,5.303470,-0.020643,979.790
454750.0,8640550.0,L094,6.407584,0.005083,976.500
454850.0,8640550.0,L094,7.526411,0.030697,973.200
454950.0,8640550.0,L094,8.631659,0.056185,969.917
455050.0,8640550.0,L094,9.695563,0.081532,966.677
455150.0,8640550.0,L094,10.691904,0.106728,963.507
455250.0,8640550.0,L094,11.596976,0.131766,960.431
455350.0,8640550.0,L094,12.390450,0.156643,957.474
455450.0,8640550.0,L094,13.056109,0.181360,954.660
455550.0,8640550.0,L094,13.582441,0.205923,952.009
455650.0,8640550.0,L094,13.963045,0.230340,949.544
455750.0,8640550.0,L094,14.196857,0.254623,947.282
455850.0,8640550.0,L094,14.288186,0.278787,945.240
455950.0,8640550.0,L094,14.246549,0.302850,943.435
456050.0,8640550.0,L094,14.086327,0.326832,941.878
456150.0,8640550.0,L094,13.826246,0.350753,940.582
456250.0,8640550.0,L094,13.488701,0.374635,939.555
456350.0,8640550.0,L094,13.098951,0.398496,938.804
456450.0,8640550.0,L094,12.684200,0.422358,938.334
456550.0,8640550.0,L094,12.272614,0.446238,938.146
456650.0,8640550.0,L094,11.892287,0.470153,938.242
456750.0,8640550.0,L094,11.570203,0.494116,938.617
456850.0,8640550.0,L094,11.331239,0.518139,939.269
456950.0,8640550.0,L094,11.197228,0.542230,940.191
457050.0,8640550.0,L094,11.186142,0.566396,941.373
457150.0,8640550.0,L094,11.311403,0.590641,942.804
457250.0,8640550.0,L094,11.581380,0.614966,944.473
457350.0,8640550.0,L094,11.999064,0.639371,946.364
457450.0,8640550.0,L094,12.561953,0.663854,948.460
457550.0,8640550.0,L094,13.262143,0.688410,950.745
457650.0,8640550.0,L094,14.086631,0.713036,953.197
457750.0,8640550.0,L094,15.017796,0.737726,955.797
457850.0,8640550.0,L094,16.034069,0.762474,958.522
457950.0,8640550.0,L094,17.110732,0.787273,961.350
458050.0,8640550.0,L094,18.220845,0.812118,964.256
458150.0,8640550.0,L094,19.336246,0.837003,967.216
458250.0,8640550.0,L094,20.428594,0.861921,970.206
458350.0,8640550.0,L094,21.470419,0.886867,973.200
458450.0,8640550.0,L094,22.436129,0.911837,976.173
458550.0,8640550.0,L094,23.302961,0.936826,979.100
458650.0,8640550.0,L094,24.051810,0.961829,981.957
458750.0,8640550.0,L094,24.667937,0.986845,984.720
458850.0,8640550.0,L094,25.141506,1.011869,987.366
458950.0,8640550.0,L094,25.467943,1.036899,989.872
459050.0,8640550.0,L094,25.648106,1.061934,992.218
459150.0,8640550.0,L094,25.688250,1.086971,994.383
459250.0,8640550.0,L094,25.599794,1.112010,996.351
459350.0,8640550.0,L094,25.398900,1.137049,998.103
459450.0,8640550.0,L094,25.105878,1.162088,999.626
459550.0,8640550.0,L094,24.744433,1.187125,1000.907
